architecture,combination,acceleration,fuel_cons_NEDC,category,engine,motors,fuel_cons_HWFET,fuel_cons_US06,fuel_cons_WLTC,cost,availability,weight
acceleration_e17285_a1_0,i1m33_96_33,5.144505822140645,3.4366277115556456,Series - 4WD,"1.5 l, 3 cylinders","33kW, 96kW, 33kW",3.5898464070505915,5.0742742413454245,3.067388664244753,59950.0,0.998771,1985.0
acceleration_e17285_a1_0,i1m33_50_96,4.419259789350899,3.4494704233909066,Series - 4WD,"1.5 l, 3 cylinders","33kW, 50kW, 96kW",3.5999271599658167,5.087690103509202,3.0788355944293797,60350.0,0.998771,2043.0
acceleration_e17285_a1_0,i1m33_50_50,5.815194312120353,3.41484797609254,Series - 4WD,"1.5 l, 3 cylinders","33kW, 50kW, 50kW",3.5726561857447137,5.0513900502824765,3.0489915576976307,57350.0,0.998771,1953.0
acceleration_e17285_a1_0,i1m33_50_33,6.757592571668056,3.4020898463526232,Series - 4WD,"1.5 l, 3 cylinders","33kW, 50kW, 33kW",3.562582150760345,5.037976300541239,3.0312152919958635,56950.0,0.998771,1895.0
acceleration_e17285_a1_0,i1m33_33_96,4.831254761795334,3.4366277115556465,Series - 4WD,"1.5 l, 3 cylinders","33kW, 33kW, 96kW",3.5898464070505947,5.0742742413454245,3.0673886642447448,59950.0,0.998771,1985.0
acceleration_e17285_a1_0,i1m33_33_50,6.645749019773112,3.402089846352632,Series - 4WD,"1.5 l, 3 cylinders","33kW, 33kW, 50kW",3.562582150760344,5.037976300541239,3.038207715805996,56950.0,0.998771,1895.0
acceleration_e17285_a1_0,i1m33_33_33,7.943604841085949,3.3893385627134376,Series - 4WD,"1.5 l, 3 cylinders","33kW, 33kW, 33kW",3.5525087121108085,5.024563374892066,3.027424327627219,56550.0,0.998771,1837.0
acceleration_e17285_a1_0,i2m96_96_96,3.3737060330222115,3.0076340524511407,Series - 4WD,"2.4 l, 5 cylinders","96kW, 96kW, 96kW",3.1202621353002127,4.418665341525852,2.63623545933792,68250.0,0.998771,2301.0
acceleration_e17285_a1_0,i2m96_96_50,4.011663446994279,2.978279210069413,Series - 4WD,"2.4 l, 5 cylinders","96kW, 96kW, 50kW",3.0967331449819824,4.387541132855564,2.610944258941007,65250.0,0.998771,2211.0
acceleration_e17285_a1_0,i2m96_96_33,4.426760154485492,2.967437850768692,Series - 4WD,"2.4 l, 5 cylinders","96kW, 96kW, 33kW",3.088087285999422,4.376042668237798,2.60165843109046,64850.0,0.998771,2153.0
acceleration_e17285_a1_0,i2m96_50_96,3.597706650706997,2.978279210069416,Series - 4WD,"2.4 l, 5 cylinders","96kW, 50kW, 96kW",3.096733132126288,4.387541132855561,2.610944258941013,65250.0,0.998771,2211.0
acceleration_e17285_a1_0,i2m96_50_50,4.358281918688493,2.948805837507332,Series - 4WD,"2.4 l, 5 cylinders","96kW, 50kW, 50kW",3.0733409734637505,4.356432494343857,2.585069020772195,62250.0,0.998771,2121.0
acceleration_e17285_a1_0,i2m96_50_33,4.847029024321626,2.937962628263294,Series - 4WD,"2.4 l, 5 cylinders","96kW, 50kW, 33kW",3.064698414429569,4.3449397547242254,2.5762753605817306,61850.0,0.998771,2063.0
acceleration_e17285_a1_0,i2m96_33_96,3.743518861090789,2.9674378507652643,Series - 4WD,"2.4 l, 5 cylinders","96kW, 33kW, 96kW",3.0880872859994213,4.3760426682378,2.6016584310904656,64850.0,0.998771,2153.0
acceleration_e17285_a1_0,i2m96_33_50,4.596616027767982,2.937962628263287,Series - 4WD,"2.4 l, 5 cylinders","96kW, 33kW, 50kW",3.064698414429569,4.344939754724227,2.576275360581729,61850.0,0.998771,2063.0
acceleration_e17285_a1_0,i2m96_33_33,5.144505740390949,2.9271349702398437,Series - 4WD,"2.4 l, 5 cylinders","96kW, 33kW, 33kW",3.0560576265564445,4.333449106446183,2.5666078632241174,61450.0,0.998771,2005.0
acceleration_e17285_a1_0,i2m50_96_96,3.5977066507069875,2.9782792100693976,Series - 4WD,"2.4 l, 5 cylinders","50kW, 96kW, 96kW",3.0967331449828235,4.387541132855554,2.6108488359373068,65250.0,0.998771,2211.0
acceleration_e17285_a1_0,i2m50_96_50,4.358281918684644,2.9488058375070616,Series - 4WD,"2.4 l, 5 cylinders","50kW, 96kW, 50kW",3.073340973463752,4.356432494343856,2.5856557996223666,62250.0,0.998771,2121.0
acceleration_e17285_a1_0,i2m50_96_33,4.847029024321659,2.9379626282632865,Series - 4WD,"2.4 l, 5 cylinders","50kW, 96kW, 33kW",3.0646984144295666,4.344939754724226,2.5762753605817306,61850.0,0.998771,2063.0
acceleration_e17285_a1_0,i2m50_50_96,4.109608470633527,2.9488058375076096,Series - 4WD,"2.4 l, 5 cylinders","50kW, 50kW, 96kW",3.0733409734637487,4.356432494343854,2.5856557996223715,62250.0,0.998771,2121.0
acceleration_e17285_a1_0,i2m50_50_50,5.2341333501737815,2.9195326064021963,Series - 4WD,"2.4 l, 5 cylinders","50kW, 50kW, 50kW",3.049959273556139,4.3253393111770295,2.5599866129698605,59250.0,0.998771,2031.0
acceleration_e17285_a1_0,i2m50_50_33,5.969688504367546,2.908766225974017,Series - 4WD,"2.4 l, 5 cylinders","50kW, 50kW, 33kW",3.0413212912087033,4.3138522547202145,2.5506067830141883,58850.0,0.998771,1973.0
acceleration_e17285_a1_0,i2m50_33_96,4.419258992042324,2.9379626282632945,Series - 4WD,"2.4 l, 5 cylinders","50kW, 33kW, 96kW",3.064698414429566,4.344939740930482,2.576275360581728,61850.0,0.998771,2063.0
acceleration_e17285_a1_0,i2m50_33_50,5.815193800976932,2.908766225975964,Series - 4WD,"2.4 l, 5 cylinders","50kW, 33kW, 50kW",3.0413212912087033,4.313852254720216,2.550606783014185,58850.0,0.998771,1973.0
acceleration_e17285_a1_0,i2m50_33_33,6.757591481346887,2.8980036819173542,Series - 4WD,"2.4 l, 5 cylinders","50kW, 33kW, 33kW",3.032685331925625,4.302367260511837,2.5403859614077744,58450.0,0.998771,1915.0
acceleration_e17285_a1_0,i2m33_96_96,3.74351886109075,2.967437802587698,Series - 4WD,"2.4 l, 5 cylinders","33kW, 96kW, 96kW",3.0880872859994195,4.376042654444103,2.6016584310904656,64850.0,0.998771,2153.0
acceleration_e17285_a1_0,i2m33_96_50,4.596616027766968,2.937962628263288,Series - 4WD,"2.4 l, 5 cylinders","33kW, 96kW, 50kW",3.0646984144295732,4.344939740930482,2.5752497167885458,61850.0,0.998771,2063.0
acceleration_e17285_a1_0,i2m33_96_33,5.144505740390947,2.9271348161788686,Series - 4WD,"2.4 l, 5 cylinders","33kW, 96kW, 33kW",3.0560576265564467,4.333449092652417,2.5666078632241143,61450.0,0.998771,2005.0
acceleration_e17285_a1_0,i2m33_50_96,4.419258992042293,2.9379626282632896,Series - 4WD,"2.4 l, 5 cylinders","33kW, 50kW, 96kW",3.0646984144295697,4.344939740930482,2.5752497167885395,61850.0,0.998771,2063.0
acceleration_e17285_a1_0,i2m33_50_50,5.815193800976932,2.9087662259759663,Series - 4WD,"2.4 l, 5 cylinders","33kW, 50kW, 50kW",3.041321291208705,4.313852254720195,2.549403101319032,58850.0,0.998771,1973.0
acceleration_e17285_a1_0,i2m33_50_33,6.757591620942797,2.8980036819176163,Series - 4WD,"2.4 l, 5 cylinders","33kW, 50kW, 33kW",3.032685319056009,4.302367260511841,2.540922611717638,58450.0,0.998771,1915.0
acceleration_e17285_a1_0,i2m33_33_96,4.831254177374032,2.9271349702398446,Series - 4WD,"2.4 l, 5 cylinders","33kW, 33kW, 96kW",3.0560576265564467,4.333449106446191,2.5666078632241156,61450.0,0.998771,2005.0
acceleration_e17285_a1_0,i2m33_33_50,6.645748589915786,2.8980036819175647,Series - 4WD,"2.4 l, 5 cylinders","33kW, 33kW, 50kW",3.032685331925625,4.302367260511841,2.540518087895319,58450.0,0.998771,1915.0
acceleration_e17285_a1_0,i2m33_33_33,7.943604737547133,2.887244972233569,Series - 4WD,"2.4 l, 5 cylinders","33kW, 33kW, 33kW",3.0240510335460544,4.290884394129327,2.531848016393431,58050.0,0.998771,1857.0
acceleration_e17285_a1_0,i3m96_96_96,3.373706012012188,3.530581465985353,Series - 4WD,"2.0 l, 4 cylinders","96kW, 96kW, 96kW",3.665166257765768,5.175602917181946,3.1185041336371566,69750.0,0.998771,2401.0
acceleration_e17285_a1_0,i3m96_96_50,4.0116635325512835,3.4958417229853334,Series - 4WD,"2.0 l, 4 cylinders","96kW, 96kW, 50kW",3.637722521587385,5.13928894157779,3.0881163982083706,66750.0,0.998771,2311.0
acceleration_e17285_a1_0,i3m96_96_33,4.426760316464252,3.483013431143326,Series - 4WD,"2.0 l, 4 cylinders","96kW, 96kW, 33kW",3.6276383948451794,5.125869585106867,3.078094400875278,66350.0,0.998771,2253.0
acceleration_e17285_a1_0,i3m96_50_96,3.5977071229414856,3.4958417229853254,Series - 4WD,"2.0 l, 4 cylinders","96kW, 50kW, 96kW",3.637722521587385,5.139288941577788,3.0870120280874325,66750.0,0.998771,2311.0
acceleration_e17285_a1_0,i3m96_50_50,4.358282076973603,3.4611427188517974,Series - 4WD,"2.0 l, 4 cylinders","96kW, 50kW, 50kW",3.6104403775581577,5.102978917141301,3.058278365807986,63750.0,0.998771,2221.0
acceleration_e17285_a1_0,i3m96_50_33,4.847029297830806,3.4483294654804397,Series - 4WD,"2.0 l, 4 cylinders","96kW, 50kW, 33kW",3.6003607066079235,5.0895611409325525,3.0473621073092216,63350.0,0.998771,2163.0
acceleration_e17285_a1_0,i3m96_33_96,3.7435190626689416,3.483013431143327,Series - 4WD,"2.0 l, 4 cylinders","96kW, 33kW, 96kW",3.6276383948451794,5.125869585106867,3.0773565591540115,66350.0,0.998771,2253.0
acceleration_e17285_a1_0,i3m96_33_50,4.596616121852877,3.448329465480441,Series - 4WD,"2.0 l, 4 cylinders","96kW, 33kW, 50kW",3.6003607066079217,5.089561140932556,3.0469947675195304,63350.0,0.998771,2163.0
acceleration_e17285_a1_0,i3m96_33_33,5.144506299695184,3.4355328686290125,Series - 4WD,"2.0 l, 4 cylinders","96kW, 33kW, 33kW",3.5902820787345897,5.07614387550564,3.035940118762622,62950.0,0.998771,2105.0
acceleration_e17285_a1_0,i3m50_96_96,3.597706978911949,3.4958417229853187,Series - 4WD,"2.0 l, 4 cylinders","50kW, 96kW, 96kW",3.6377225215873774,5.139288941577792,3.0885051835358115,66750.0,0.998771,2311.0
acceleration_e17285_a1_0,i3m50_96_50,4.358282076973603,3.4611427188518142,Series - 4WD,"2.0 l, 4 cylinders","50kW, 96kW, 50kW",3.6104403775581577,5.102978917141302,3.0547374192596526,63750.0,0.998771,2221.0
acceleration_e17285_a1_0,i3m50_96_33,4.847029297830806,3.4483294654806076,Series - 4WD,"2.0 l, 4 cylinders","50kW, 96kW, 33kW",3.6003607066079235,5.089561140932554,3.0473621073092225,63350.0,0.998771,2163.0
acceleration_e17285_a1_0,i3m50_50_96,4.10960921835381,3.4611427188517983,Series - 4WD,"2.0 l, 4 cylinders","50kW, 50kW, 96kW",3.610440377558157,5.1029789171413045,3.0575305130514403,63750.0,0.998771,2221.0
acceleration_e17285_a1_0,i3m50_50_50,5.234134105385004,3.4265498139137187,Series - 4WD,"2.0 l, 4 cylinders","50kW, 50kW, 50kW",3.583168108539225,5.066673234471188,3.0282347078071363,60750.0,0.998771,2131.0
acceleration_e17285_a1_0,i3m50_50_33,5.969689003677073,3.413828542535557,Series - 4WD,"2.0 l, 4 cylinders","50kW, 50kW, 33kW",3.573091859948689,5.053256888029893,3.0129550627861588,60350.0,0.998771,2073.0
acceleration_e17285_a1_0,i3m50_33_96,4.419259996281023,3.4483294654806,Series - 4WD,"2.0 l, 4 cylinders","50kW, 33kW, 96kW",3.6003607066079164,5.089561140932554,3.047362107309225,63350.0,0.998771,2163.0
acceleration_e17285_a1_0,i3m50_33_50,5.8151939443853475,3.413828542535513,Series - 4WD,"2.0 l, 4 cylinders","50kW, 33kW, 50kW",3.573094413194971,5.053256888029895,3.0182259910763265,60350.0,0.998771,2073.0
acceleration_e17285_a1_0,i3m50_33_33,6.7575927024982025,3.401112839042093,Series - 4WD,"2.0 l, 4 cylinders","50kW, 33kW, 33kW",3.5630162627903963,5.039841070248553,3.0061277765769625,59950.0,0.998771,2015.0
acceleration_e17285_a1_0,i3m33_96_96,3.7435190626689416,3.4830134311433256,Series - 4WD,"2.0 l, 4 cylinders","33kW, 96kW, 96kW",3.627638394845174,5.125869585106867,3.0775585670833703,66350.0,0.998771,2253.0
acceleration_e17285_a1_0,i3m33_96_50,4.596616121852877,3.448329465480475,Series - 4WD,"2.0 l, 4 cylinders","33kW, 96kW, 50kW",3.60036070660792,5.089561140932554,3.047362107309218,63350.0,0.998771,2163.0
acceleration_e17285_a1_0,i3m33_96_33,5.1445063927386965,3.4355328686290125,Series - 4WD,"2.0 l, 4 cylinders","33kW, 96kW, 33kW",3.5902820787345844,5.0761438755052914,3.0364460998351417,62950.0,0.998771,2105.0
acceleration_e17285_a1_0,i3m33_50_96,inf,3.4483294654805428,Series - 4WD,"2.0 l, 4 cylinders","33kW, 50kW, 96kW",3.6003607066079217,5.089561140932554,3.0473621073092163,63350.0,0.998771,2163.0
acceleration_e17285_a1_0,i3m33_50_50,inf,3.413828542535504,Series - 4WD,"2.0 l, 4 cylinders","33kW, 50kW, 50kW",3.5730918467497497,5.053256888029861,3.016951215605544,60350.0,0.998771,2073.0
acceleration_e17285_a1_0,i3m33_50_33,inf,3.401112839039173,Series - 4WD,"2.0 l, 4 cylinders","33kW, 50kW, 33kW",3.563016262790398,5.039841070248551,2.999461784678071,59950.0,0.998771,2015.0
acceleration_e17285_a1_0,i3m33_33_96,4.831254619158663,3.435532868628973,Series - 4WD,"2.0 l, 4 cylinders","33kW, 33kW, 96kW",3.590282078734589,5.0761438755052914,3.0364460998351417,62950.0,0.998771,2105.0
acceleration_e17285_a1_0,i3m33_33_50,6.645750015256783,3.40111280119133,Series - 4WD,"2.0 l, 4 cylinders","33kW, 33kW, 50kW",3.563016262790398,5.039841070248549,3.0080488391775018,59950.0,0.998771,2015.0
acceleration_e17285_a1_0,i3m33_33_33,7.943605477363044,3.3884026018806184,Series - 4WD,"2.0 l, 4 cylinders","33kW, 33kW, 33kW",3.552938679954393,5.026425774887885,2.9952584275330163,59550.0,0.998771,1957.0
acceleration_e8673_a1_0,i1m96,6.272533988757195,3.6026157666611565,Parallel - 2WD,"1.5 l, 3 cylinders",96kW,3.8155609500277374,5.085185127725177,3.2552370567894098,65150.0,0.99924,1511.0
acceleration_e8673_a1_0,i1m50,6.830555910811823,3.571321873688668,Parallel - 2WD,"1.5 l, 3 cylinders",50kW,3.791835986052901,5.052004263613618,3.2254353655281767,62150.0,0.99924,1421.0
acceleration_e8673_a1_0,i1m33,7.4019011364508,3.55980679235512,Parallel - 2WD,"1.5 l, 3 cylinders",33kW,3.7830952348749496,inf,3.214422913830597,61750.0,0.99924,1363.0
acceleration_e8673_a1_0,i2m96,6.1131893832037925,3.232114089894088,Parallel - 2WD,"2.4 l, 5 cylinders",96kW,3.446518969409903,4.483711266428486,2.85716888641405,66650.0,0.99924,1531.0
acceleration_e8673_a1_0,i2m50,6.262434594735924,3.204498970854288,Parallel - 2WD,"2.4 l, 5 cylinders",50kW,3.4260430533236588,4.457536331714995,2.8312276271217782,63650.0,0.99924,1441.0
acceleration_e8673_a1_0,i2m33,6.51562203158847,3.194353174486431,Parallel - 2WD,"2.4 l, 5 cylinders",33kW,3.4184344769795696,4.4894362768964005,2.8216674502455894,63250.0,0.99924,1383.0
acceleration_e8673_a1_0,i3m96,6.3994605283521055,3.681987463955904,Parallel - 2WD,"2.0 l, 4 cylinders",96kW,3.910004283512688,5.105952797145091,3.2952453591101296,68150.0,0.99924,1631.0
acceleration_e8673_a1_0,i3m50,7.1724455749550176,3.650037977552033,Parallel - 2WD,"2.0 l, 4 cylinders",50kW,3.886321020949433,5.074924595361856,3.2653203790196743,65150.0,0.99924,1541.0
acceleration_e8673_a1_0,i3m33,7.887971476400063,3.638299733036313,Parallel - 2WD,"2.0 l, 4 cylinders",33kW,3.8775777709455483,5.109404245114047,3.25426219729372,64750.0,0.99924,1483.0
acceleration_e10043_a1_0,i1m96_96,6.260774658255039,3.459304547045124,Series - 2WD,"1.5 l, 3 cylinders","96kW, 96kW",3.607636420088735,5.097950129932441,3.0870832184537216,60500.0,0.99916,1880.0
